system:index,LST,NDBI,NDVI,NDWI,QA_PIXEL,QA_RADSAT,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,SR_QA_AEROSOL,ST_ATRAN,ST_B10,ST_CDIST,ST_DRAD,ST_EMIS,ST_EMSD,ST_QA,ST_TRAD,ST_URAD,.geo,longitude,latitude
1972,53.66565446000004,0.0162157424180447,0.1260827397077021,-0.1687058537685913,21824.0,0.0,9337.5,10158.5,11975.0,13065.5,16835.5,17390.5,15221.0,224.0,6357.5,52023.0,14037.5,1469.0,9486.5,580.0,488.5,11482.5,3069.0,"{""type"":""Point"",""coordinates"":[81.65545814448544,21.15011517940223]}",81.65545814448544,21.15011517940223
1973,46.65529544000003,0.00033697768458888723,0.1353546521517264,-0.1380890470811398,21824.0,0.0,8519.0,8998.0,10110.0,10166.5,13349.5,13358.5,11542.5,209.0,6207.0,49972.0,4838.0,1510.0,9691.0,55.0,241.0,10845.5,3174.5,"{""type"":""Point"",""coordinates"":[81.68590430088334,21.344662120912794]}",81.68590430088334,21.344662120912794
1974,43.67649101000001,0.0006947124662292551,0.0742676956269189,-0.0840276324052752,21824.0,0.0,8565.0,9379.0,10939.0,11156.0,12946.0,12964.0,11755.5,224.0,6192.0,49100.5,5134.0,1514.0,9658.0,113.0,375.5,10530.0,3183.5,"{""type"":""Point"",""coordinates"":[81.65170951277388,21.25831917790662]}",81.65170951277388,21.25831917790662
1975,44.21312015000001,0.0071855459978581,0.1479757934051009,-0.1603746921306577,21824.0,0.0,8670.0,9164.0,10397.5,10665.0,14369.5,14577.5,12290.0,224.0,6174.0,49257.5,470.5,1521.5,9667.5,83.0,251.0,10331.0,3201.0,"{""type"":""Point"",""coordinates"":[81.539617879754,21.245914793630437]}",81.539617879754,21.245914793630437
1976,48.55913257999998,0.0380727871605257,0.1189662296683069,-0.1467067020826115,21824.0,0.0,9049.0,9602.0,11083.0,11727.0,14894.0,16073.0,14013.0,224.0,5975.0,50529.0,193.0,1575.0,9696.0,74.0,380.0,10591.0,3337.0,"{""type"":""Point"",""coordinates"":[81.5628537798598,21.142473857875387]}",81.5628537798598,21.142473857875387
1977,39.29288036000003,-0.056577960192418,0.0985133522987978,-0.0742618684375841,21824.0,0.0,8355.5,9002.5,10315.5,9823.5,11970.5,10688.5,9508.0,224.0,5694.0,47818.0,380.5,1655.0,9622.0,89.0,285.5,9876.0,3541.0,"{""type"":""Point"",""coordinates"":[81.57358105009527,21.224146698868452]}",81.57358105009527,21.224146698868452
1978,55.96256390000002,0.0457287522603978,0.1354114670292786,-0.1732147621164962,21824.0,0.0,9267.5,9909.0,11621.5,12557.5,16491.0,18071.5,15603.0,209.0,6361.5,52695.0,14012.5,1467.0,9677.0,94.0,234.0,11882.0,3064.5,"{""type"":""Point"",""coordinates"":[81.667563106085,21.16155840930821]}",81.667563106085,21.16155840930821
1979,43.334689010000034,-0.033096699923254,0.192382217793279,-0.2010260413762337,21824.0,0.0,8725.5,9231.5,10746.0,10941.0,16153.5,15118.5,12693.5,224.0,6179.5,49000.5,581.5,1521.0,9565.5,218.0,296.0,10181.0,3199.0,"{""type"":""Point"",""coordinates"":[81.53791746699439,21.30278646168489]}",81.53791746699439,21.30278646168489
1980,46.89455684000001,0.0709815493368786,0.0789741272172635,-0.1167413759501072,21824.0,0.0,9361.0,9878.0,11330.0,12228.0,14325.0,16514.0,14687.0,224.0,5433.0,50042.0,465.0,1723.0,9664.0,94.0,292.0,10424.0,3716.0,"{""type"":""Point"",""coordinates"":[81.60194725727195,21.311460413563676]}",81.60194725727195,21.311460413563676
1981,49.42218263000001,0.0981053835704582,0.1174813528692663,-0.1617977528089887,21824.0,0.0,9440.5,10024.0,11376.5,12453.0,15768.5,19199.0,16203.5,224.0,6196.0,50781.5,5528.5,1509.0,9728.0,66.0,302.0,11147.5,3173.5,"{""type"":""Point"",""coordinates"":[81.74733379819764,21.18792595075129]}",81.74733379819764,21.18792595075129
1982,46.90651991000004,0.0233125146120704,0.1323085262913343,-0.1480449120603015,21824.0,0.0,8877.0,9535.5,10850.5,11204.5,14621.5,15319.5,13218.0,224.0,6194.0,50045.5,4951.0,1515.0,9715.0,64.0,244.0,10885.5,3187.0,"{""type"":""Point"",""coordinates"":[81.67657885962444,21.318599353381035]}",81.67657885962444,21.318599353381035
1983,55.537020410000025,0.0499515406981216,0.1285612470532336,-0.1616349716908376,21824.0,0.0,8900.0,9640.5,11142.5,11921.5,15439.0,17062.5,14603.0,209.0,6366.5,52570.5,13932.0,1463.5,9728.0,88.0,232.0,11878.0,3057.5,"{""type"":""Point"",""coordinates"":[81.71451981136263,21.17823348593444]}",81.71451981136263,21.17823348593444
1984,57.04265822000002,0.0796717997502824,0.1172946441460949,-0.1590415574691127,21824.0,0.0,9416.0,9983.0,11231.0,12229.0,15479.0,18159.0,15743.0,224.0,6367.0,53011.0,10776.0,1465.0,9684.0,75.0,231.0,12011.0,3061.0,"{""type"":""Point"",""coordinates"":[81.69344621133169,21.207249191797125]}",81.69344621133169,21.207249191797125
1985,43.732888340000045,0.0388461198124059,0.115385931884306,-0.1422462142456534,21824.0,0.0,9443.0,10195.0,12235.0,12922.0,16293.0,17610.0,15995.0,224.0,6018.0,49117.0,435.0,1564.0,9695.0,101.0,266.0,10453.0,3309.0,"{""type"":""Point"",""coordinates"":[81.67453376014647,21.328288023128284]}",81.67453376014647,21.328288023128284
1986,47.70120956000005,-0.0082147931603272,0.1696032738433557,-0.1820096499961706,21824.0,0.0,8612.0,9195.0,10680.5,10957.5,15433.5,15182.0,12506.0,224.0,6198.0,50278.0,5017.0,1512.5,9706.0,72.0,255.5,10962.0,3181.0,"{""type"":""Point"",""coordinates"":[81.70093836857127,21.297661230696377]}",81.70093836857127,21.297661230696377
1987,50.53474814000003,0.1434066657884336,0.0785920445874664,-0.1455551249075085,21824.0,0.0,10125.0,10431.0,12125.0,13887.0,16256.0,21699.0,17585.0,194.0,5982.0,51107.0,280.0,1571.0,9641.0,88.0,290.0,10768.0,3329.0,"{""type"":""Point"",""coordinates"":[81.54641374290101,21.16017583430965]}",81.54641374290101,21.16017583430965
1988,50.92611142999999,0.0850226585029761,0.1090104516417859,-0.1453365341868943,21824.0,0.0,9701.5,10409.5,12015.5,12936.5,16102.0,19094.5,16473.0,224.0,5903.0,51221.5,5417.0,1592.0,9666.0,89.0,340.0,11108.5,3384.0,"{""type"":""Point"",""coordinates"":[81.66061322313955,21.20772835208293]}",81.66061322313955,21.20772835208293
1989,44.89672415000001,-0.0108494956739352,0.1668633633369149,-0.1787817855045643,21824.0,0.0,9246.0,9914.5,11537.5,11824.5,16561.0,16205.5,13988.5,224.0,5899.0,49457.5,5340.0,1595.0,9785.5,66.0,312.0,10594.0,3390.5,"{""type"":""Point"",""coordinates"":[81.62510871461218,21.22681652883813]}",81.62510871461218,21.22681652883813
1990,47.02273259000003,-0.034927071750932,0.180182364019467,-0.1935131057891759,21824.0,0.0,8926.5,9541.5,10692.0,10991.5,15823.0,14755.0,12476.5,224.0,6175.5,50079.5,436.0,1520.5,9475.0,280.0,317.0,10518.0,3199.0,"{""type"":""Point"",""coordinates"":[81.53484171595612,21.240655409944342]}",81.53484171595612,21.240655409944342
1991,55.83609716000001,0.0323104400064945,0.1134359587505604,-0.1406698564593301,21824.0,0.0,9012.0,9720.0,11225.0,11864.0,14900.0,15895.0,13826.0,224.0,6367.0,52658.0,10682.0,1466.0,9662.0,62.0,227.0,11861.0,3062.0,"{""type"":""Point"",""coordinates"":[81.6885721130422,21.2160688246328]}",81.6885721130422,21.2160688246328
1992,49.30255193000005,0.053339095962682,0.1062540274125289,-0.1456811500099201,21824.0,0.0,9503.5,10137.0,11841.5,12829.5,15880.0,17669.5,15701.0,224.0,6202.5,50746.5,5243.0,1509.0,9582.0,91.0,277.0,11031.0,3172.5,"{""type"":""Point"",""coordinates"":[81.76276653123,21.249758604957847]}",81.76276653123,21.249758604957847
1993,48.68901734000002,0.0994697385262388,0.0907278901520744,-0.1331390444052458,21824.0,0.0,9386.0,9893.0,11303.0,12317.0,14775.0,18039.0,15392.0,224.0,5978.0,50567.0,297.0,1575.0,9713.0,85.0,271.0,10613.0,3336.0,"{""type"":""Point"",""coordinates"":[81.54684687064335,21.18615146177425]}",81.54684687064335,21.18615146177425
1994,42.748498580000046,-0.0427409914897655,0.2311140162480157,-0.2298048580276855,21824.0,0.0,8650.5,9079.5,10321.0,10292.5,16480.0,15129.0,12271.5,224.0,6171.5,48829.0,430.0,1523.0,9646.0,63.0,261.0,10328.5,3204.0,"{""type"":""Point"",""coordinates"":[81.54836551247824,21.2449821320705]}",81.54836551247824,21.2449821320705
1995,42.01875131000003,-0.0581590246366496,0.1107469089682099,-0.0830258736164312,21824.0,0.0,8310.5,8587.5,9755.0,9224.0,11521.5,10255.0,9106.5,224.0,5889.5,48615.5,5641.5,1598.5,9610.5,122.0,309.0,10213.5,3399.5,"{""type"":""Point"",""coordinates"":[81.61383300757386,21.177420756853238]}",81.61383300757386,21.177420756853238
1996,43.24582049000003,-0.0134171400942826,0.1890511984115728,-0.1832973768574712,21824.0,0.0,8502.5,8886.0,10126.5,10006.5,14672.0,14283.5,11917.0,224.0,6180.0,48974.5,723.0,1520.0,9745.0,74.0,257.5,10293.0,3197.5,"{""type"":""Point"",""coordinates"":[81.53551233927631,21.28922116250238]}",81.53551233927631,21.28922116250238
1997,52.85900174000005,-0.0319674732848657,0.2086386971145335,-0.2234307524145716,21824.0,0.0,8572.0,9378.5,10834.5,11176.0,17069.0,16011.5,13209.0,224.0,6358.5,51787.0,13968.5,1467.5,9661.0,98.0,233.0,11532.5,3066.5,"{""type"":""Point"",""coordinates"":[81.69352610784776,21.156188180336034]}",81.69352610784776,21.156188180336034
1998,47.87723759000005,0.0264269829503335,0.0944583333333333,-0.1104910478364724,21824.0,0.0,8853.0,9396.5,10520.0,10866.5,13133.5,13846.5,12624.5,224.0,6189.0,50329.5,392.0,1517.0,9668.5,174.0,290.0,10678.5,3190.0,"{""type"":""Point"",""coordinates"":[81.58600406827993,21.320575071714437]}",81.58600406827993,21.320575071714437
1999,46.60744316,0.0161461551868929,0.0995962314939434,-0.121523011343111,21824.0,0.0,9563.5,10395.5,12159.0,12711.0,15523.0,16032.5,14865.0,224.0,5900.5,49958.0,5149.5,1594.0,9668.0,119.0,333.5,10691.0,3388.5,"{""type"":""Point"",""coordinates"":[81.67077936829511,21.2560565509903]}",81.67077936829511,21.2560565509903
2000,47.20046963000004,0.0266245978333514,0.1279289663742953,-0.1572975570092767,21824.0,0.0,9072.5,9692.0,11400.5,12105.0,15656.5,16513.0,14643.5,224.0,6207.5,50131.5,5396.0,1505.0,9705.0,44.0,276.0,10910.5,3163.5,"{""type"":""Point"",""coordinates"":[81.76414648360358,21.220360502201327]}",81.76414648360358,21.220360502201327
2001,39.99357445999999,-0.0834512689876403,-0.00010883998345632252,-0.0021161943408163,21824.0,0.0,9090.5,9659.0,11435.0,11486.0,11483.5,9714.5,8966.5,224.0,5704.5,48023.0,324.5,1649.5,9904.0,99.0,318.5,9963.5,3528.5,"{""type"":""Point"",""coordinates"":[81.57878233534258,21.202240919009213]}",81.57878233534258,21.202240919009213
2002,44.41649233999999,-0.0402772758632018,0.1991819886008596,-0.2079423208972305,21824.0,0.0,8507.0,8885.5,10381.5,10573.0,15832.5,14606.5,12328.0,224.0,6180.5,49317.0,772.0,1519.5,9771.0,189.0,263.5,10399.0,3195.5,"{""type"":""Point"",""coordinates"":[81.50894387486866,21.27837051011238]}",81.50894387486866,21.27837051011238
2003,39.89103385999999,-0.0734656891012439,0.2017042310671732,-0.204169515959118,21824.0,0.0,8660.5,9206.5,10765.0,10820.5,16288.5,14059.0,12163.5,224.0,6174.0,47993.0,326.5,1521.0,9707.0,63.0,281.5,9982.5,3200.0,"{""type"":""Point"",""coordinates"":[81.55208662844274,21.22925180338184]}",81.55208662844274,21.22925180338184
2004,51.43710542000002,-0.0442168817331597,0.2357102829924348,-0.2424551889284079,21824.0,0.0,8448.0,9107.0,10756.0,10911.0,17641.0,16147.0,12987.5,224.0,6354.5,51371.0,14091.0,1471.0,9676.5,126.0,239.0,11394.5,3073.0,"{""type"":""Point"",""coordinates"":[81.6298747353932,21.143856477487667]}",81.6298747353932,21.143856477487667
2005,56.25651362000002,0.0554402339429385,0.1196522863608606,-0.159166976571216,21824.0,0.0,9132.5,9890.5,11305.0,12254.0,15585.0,17414.5,14860.0,224.0,6354.5,52781.0,14068.5,1470.0,9663.0,102.0,236.0,11900.0,3071.0,"{""type"":""Point"",""coordinates"":[81.64325496306637,21.12207742728288]}",81.64325496306637,21.12207742728288
2006,45.87256886,-0.0083202459317673,0.1539138082673702,-0.1514041514041514,21824.0,0.0,8786.0,9472.0,11120.0,11063.0,15088.0,14839.0,13237.0,224.0,6025.0,49743.0,197.0,1559.0,9664.0,50.0,315.0,10332.0,3300.0,"{""type"":""Point"",""coordinates"":[81.7185840223744,21.284526661806055]}",81.7185840223744,21.284526661806055
2007,47.54056262000006,0.0541246507107277,0.1406908171861836,-0.1745935955946139,21824.0,0.0,9161.0,9697.0,10942.0,11730.0,15571.0,17353.0,14338.0,224.0,5979.0,50231.0,490.0,1575.0,9736.0,94.0,238.0,10574.0,3336.0,"{""type"":""Point"",""coordinates"":[81.52405932151825,21.230127629642592]}",81.52405932151825,21.230127629642592
2008,57.78607757000003,0.0868790181180596,0.1058340558809477,-0.1526217746546413,21824.0,0.0,9504.0,10111.5,11486.0,12633.0,15623.5,18596.5,16263.0,224.0,6367.5,53228.5,13986.0,1464.5,9678.0,68.0,230.0,12086.5,3059.0,"{""type"":""Point"",""coordinates"":[81.67880652278001,21.193243642821628]}",81.67880652278001,21.193243642821628
2009,37.344608960000016,-0.1568240576949244,0.3121370555437655,-0.2657163062493021,21824.0,0.0,8013.5,8363.5,9864.0,8913.5,17003.0,12393.0,9958.0,224.0,6188.0,47248.0,403.5,1518.0,9639.0,114.0,270.5,9780.0,3191.0,"{""type"":""Point"",""coordinates"":[81.56776200742706,21.3232512146021]}",81.56776200742706,21.3232512146021
2010,43.295381780000014,0.0110703579024937,0.1556738560300622,-0.1718895746918848,21824.0,0.0,8739.5,9321.0,10431.5,10785.0,14762.0,15092.5,12749.0,224.0,6187.5,48989.0,254.0,1518.5,9621.5,200.0,308.5,10292.0,3192.0,"{""type"":""Point"",""coordinates"":[81.58269857438711,21.336334046935672]}",81.58269857438711,21.336334046935672
2011,47.13894527000002,0.0303969805216688,0.0871922764458047,-0.107637819525716,21824.0,0.0,9279.0,9979.0,11590.0,12078.5,14386.0,15288.0,14287.0,224.0,5911.0,50113.5,5331.5,1589.0,9686.0,111.0,320.0,10746.0,3377.0,"{""type"":""Point"",""coordinates"":[81.63635311341184,21.226754147057754]}",81.63635311341184,21.226754147057754
2012,55.18838237,0.0543242325354753,0.1262463729886573,-0.1639284675777842,21824.0,0.0,9254.5,9914.0,11501.0,12421.5,16011.0,17850.5,15421.5,224.0,6371.0,52468.5,13936.5,1461.5,9670.0,90.0,232.0,11794.5,3053.5,"{""type"":""Point"",""coordinates"":[81.71038382119556,21.186576336172763]}",81.71038382119556,21.186576336172763
2013,55.18838237,0.0488582765591075,0.0943201199028373,-0.1336533828279763,21824.0,0.0,9586.0,10418.5,12136.0,13143.0,15880.5,17512.0,16101.5,224.0,6362.5,52468.5,14025.0,1467.0,9720.0,71.0,228.0,11834.5,3064.5,"{""type"":""Point"",""coordinates"":[81.6580224415166,21.182981794358756]}",81.6580224415166,21.182981794358756
2014,40.89593174000004,0.0139562903711636,0.1422478967161633,-0.1512641162908835,21824.0,0.0,8716.0,9221.0,10860.0,11062.0,14731.0,15148.0,12897.0,224.0,5976.0,48287.0,516.0,1576.0,9752.0,53.0,257.0,10125.0,3339.0,"{""type"":""Point"",""coordinates"":[81.5181112543784,21.21398594883604]}",81.5181112543784,21.21398594883604
2015,37.94618048000001,-0.0328346703283467,0.0412123272700779,-0.0148893360160965,22016.0,0.0,8267.5,8864.0,10404.0,9870.0,10718.5,10037.0,9446.5,224.0,5911.0,47424.0,5234.0,1588.5,9690.0,82.0,408.5,9882.5,3376.5,"{""type"":""Point"",""coordinates"":[81.65950784996654,21.238705613565713]}",81.65950784996654,21.238705613565713
2016,46.29811235,-0.0044379191831559,0.1652311920568254,-0.1726529022204908,21824.0,0.0,8577.5,9137.5,10619.0,10782.5,15051.0,14918.0,12452.5,224.0,6202.0,49867.5,5132.0,1509.5,9689.0,65.0,295.5,10819.0,3174.5,"{""type"":""Point"",""coordinates"":[81.7734424420009,21.262262143781996]}",81.7734424420009,21.262262143781996
2017,48.34379732000002,0.0419322263976029,0.1089947495496876,-0.1312574522566899,21824.0,0.0,9084.0,9690.0,11111.0,11624.5,14468.5,15735.0,13920.0,224.0,6176.0,50466.0,400.0,1521.0,9591.5,106.0,281.0,10653.5,3199.0,"{""type"":""Point"",""coordinates"":[81.5559504989057,21.237558067044365]}",81.5559504989057,21.237558067044365
2018,42.721154420000005,2.963753297175543e-05,0.1778258744676394,-0.2027234163904038,21824.0,0.0,9007.0,9654.0,11183.0,11776.0,16870.0,16871.0,13670.0,224.0,6014.0,48821.0,480.0,1566.0,9649.0,140.0,281.0,10247.0,3313.0,"{""type"":""Point"",""coordinates"":[81.60689289978532,21.380705752064866]}",81.60689289978532,21.380705752064866
2019,56.03092430000004,0.0595476621732091,0.107457671907737,-0.1409014895189204,21824.0,0.0,8885.0,9564.5,11045.0,11821.5,14668.0,16525.5,14675.0,224.0,6370.5,52715.0,13898.5,1460.5,9611.0,113.0,238.5,11835.0,3051.0,"{""type"":""Point"",""coordinates"":[81.74077272327084,21.16808114095196]}",81.74077272327084,21.16808114095196
2020,55.265287820000026,0.0351877209183836,0.1223975698303326,-0.1521904472163066,21824.0,0.0,8918.0,9582.0,11147.0,11845.0,15149.0,16254.0,13976.0,224.0,6370.0,52491.0,10999.0,1462.0,9598.0,341.0,339.0,11747.0,3054.0,"{""type"":""Point"",""coordinates"":[81.71868233940658,21.18645843094094]}",81.71868233940658,21.18645843094094
2021,48.492481190000035,0.0599234374802592,0.1533799389270379,-0.2022620778801099,21824.0,0.0,9896.0,10675.0,12343.0,13654.5,18602.0,20973.5,16859.0,177.0,5887.5,50509.5,5816.5,1599.5,9545.5,174.0,328.0,10798.5,3400.5,"{""type"":""Point"",""coordinates"":[81.61495370864263,21.144087949388954]}",81.61495370864263,21.144087949388954
2022,43.03561225999999,0.0456670917592761,0.1429090909090909,-0.1715371999403608,21824.0,0.0,9258.0,9772.0,11113.0,11785.0,15715.0,17219.0,14913.0,224.0,6023.0,48913.0,278.0,1560.0,9736.0,69.0,277.0,10412.0,3302.0,"{""type"":""Point"",""coordinates"":[81.70256678499364,21.298775095494104]}",81.70256678499364,21.298775095494104
2023,49.63580888000001,0.0708411560938202,0.1342888501517205,-0.1734571199572535,21824.0,0.0,9866.0,10606.0,12375.0,13409.0,17569.0,20248.0,17476.0,224.0,5979.0,50844.0,269.0,1574.0,9640.0,135.0,304.0,10629.0,3334.0,"{""type"":""Point"",""coordinates"":[81.56350683713988,21.16868799046443]}",81.56350683713988,21.16868799046443
2024,53.03844779000002,-0.0046256922981186,0.0727860718557568,-0.0825938261394371,21824.0,0.0,8566.0,9100.5,10260.5,10465.0,12108.0,11996.5,11117.0,224.0,6191.5,51839.5,5039.5,1515.5,9683.0,95.0,253.0,11488.0,3187.0,"{""type"":""Point"",""coordinates"":[81.6159342341257,21.305152529863847]}",81.6159342341257,21.305152529863847
2025,43.72947032000002,-0.0035890797834784,0.1398690189788826,-0.1725441671822369,21824.0,0.0,9317.0,9984.0,12037.0,12871.0,17057.0,16935.0,14437.0,224.0,6018.0,49116.0,87.0,1562.0,9654.0,76.0,374.0,10193.0,3306.0,"{""type"":""Point"",""coordinates"":[81.71692962785191,21.274519363441133]}",81.71692962785191,21.274519363441133
2026,56.30436589999999,0.0343622597553873,0.0950721021538913,-0.1287443267776097,21824.0,0.0,9129.0,9892.0,11518.0,12331.0,14922.0,15984.0,14098.0,224.0,6367.0,52795.0,10896.0,1465.0,9617.0,143.0,248.0,11874.0,3060.0,"{""type"":""Point"",""coordinates"":[81.6708331335206,21.19769272550112]}",81.6708331335206,21.19769272550112
2027,45.04711702999998,-0.021317365269461,0.1705098039215686,-0.1665526742618177,21824.0,0.0,8809.0,9264.0,10662.5,10576.0,14924.0,14301.0,12418.0,224.0,6180.0,49501.5,374.0,1519.5,9690.0,69.0,252.5,10482.5,3195.5,"{""type"":""Point"",""coordinates"":[81.57218023629461,21.256334888633038]}",81.57218023629461,21.256334888633038
2028,47.02273259000003,0.031950498767367,0.1353131522009688,-0.1544557154261015,21824.0,0.0,8985.5,9570.5,10857.0,11290.0,14823.5,15802.0,13525.0,224.0,6187.0,50079.5,533.5,1517.0,9722.0,55.0,263.5,10652.0,3190.0,"{""type"":""Point"",""coordinates"":[81.57273761447402,21.29795152949827]}",81.57273761447402,21.29795152949827
2029,45.82984361000001,0.0578204743320324,0.1225409542885757,-0.1483351628247347,21824.0,0.0,9173.5,9869.5,11638.0,12266.0,15692.0,17618.0,15124.0,224.0,5977.0,49730.5,105.0,1575.0,9744.0,105.0,380.5,10377.5,3337.0,"{""type"":""Point"",""coordinates"":[81.58042482277231,21.17494142393069]}",81.58042482277231,21.17494142393069
2030,41.757272779999994,0.001307439650499,0.1615607150804836,-0.1688001492815823,21824.0,0.0,8840.0,9496.0,11136.0,11303.0,15659.0,15700.0,13279.0,224.0,6009.0,48539.0,85.0,1566.0,9707.0,82.0,375.0,10270.0,3316.0,"{""type"":""Point"",""coordinates"":[81.67850586073469,21.284829070059764]}",81.67850586073469,21.284829070059764
2031,46.14088343000003,-0.0305024020845208,0.2141527716484064,-0.2119436144947521,21824.0,0.0,8683.0,9063.5,10286.5,10239.0,15819.5,14883.0,12239.5,224.0,6181.0,49821.5,653.0,1519.0,9554.0,304.0,334.0,10497.0,3195.5,"{""type"":""Point"",""coordinates"":[81.54504133238808,21.27775375667993]}",81.54504133238808,21.27775375667993
2032,48.407030690000056,-0.019782364421314,0.2047018548922346,-0.2120903259818996,21824.0,0.0,8985.0,9606.5,11209.0,11383.5,17243.5,16574.5,13533.0,224.0,5889.5,50484.5,5623.5,1599.5,9477.5,299.0,415.5,10724.5,3399.5,"{""type"":""Point"",""coordinates"":[81.60348150123133,21.175148141584117]}",81.60348150123133,21.175148141584117
2033,48.665091200000006,0.0703611630960029,0.1177082983510763,-0.1623245093245791,21824.0,0.0,9766.0,10439.0,11993.0,13136.0,16641.0,19160.0,16244.0,224.0,6011.0,50560.0,239.0,1565.0,9653.0,82.0,320.0,10609.0,3312.0,"{""type"":""Point"",""coordinates"":[81.56439233581573,21.36317885861116]}",81.56439233581573,21.36317885861116
2034,41.22406166000002,-0.0509873642770969,0.2052280918920886,-0.2202890002948982,21824.0,0.0,8681.0,9209.0,10576.0,10915.0,16552.0,14946.0,12800.0,224.0,6000.0,48383.0,377.0,1570.0,9595.0,180.0,277.0,10015.0,3323.0,"{""type"":""Point"",""coordinates"":[81.5638964235933,21.32963190456205]}",81.5638964235933,21.32963190456205
2035,43.23898445000003,-0.0063536776212832,0.1930169566991948,-0.1954565734681737,21824.0,0.0,8813.0,9306.0,10819.5,10874.5,16076.5,15873.5,13084.0,224.0,5713.5,48972.5,354.0,1646.5,9674.0,109.0,288.5,10327.0,3520.5,"{""type"":""Point"",""coordinates"":[81.58075100686565,21.244897597166908]}",81.58075100686565,21.244897597166908
2036,45.77173727000002,0.0179278003028674,0.1015890410958904,-0.1274324703243294,21824.0,0.0,9440.0,10226.5,11669.5,12297.0,15078.0,15628.5,14402.5,209.0,6191.5,49713.5,5092.5,1514.0,9697.0,65.0,302.0,10751.5,3184.0,"{""type"":""Point"",""coordinates"":[81.63011204419047,21.271904663492055]}",81.63011204419047,21.271904663492055
2037,48.66850922000003,0.0415153087701089,0.1296636085626911,-0.1517655312183334,21824.0,0.0,8966.0,9458.0,10882.0,11384.0,14776.0,16056.0,13832.0,224.0,6004.0,50561.0,302.0,1567.0,9500.0,514.0,453.0,10503.0,3317.0,"{""type"":""Point"",""coordinates"":[81.54076616643246,21.343151273870482]}",81.54076616643246,21.343151273870482
2038,47.80204115000003,-0.0084039218301874,0.1673100679431748,-0.1755924032424236,21824.0,0.0,8721.0,9150.5,10602.5,10785.0,15119.0,14867.0,12964.0,224.0,6189.5,50307.5,701.5,1516.0,9748.0,90.0,266.0,10633.0,3187.0,"{""type"":""Point"",""coordinates"":[81.5145610956284,21.307713874883277]}",81.5145610956284,21.307713874883277
2039,43.75681448,0.028160845469777,0.1169870014442839,-0.1468441064638783,21824.0,0.0,9283.0,9888.0,11219.0,11922.0,15081.0,15955.0,14063.0,224.0,5437.0,49124.0,454.0,1721.0,9695.0,100.0,292.0,10255.0,3712.0,"{""type"":""Point"",""coordinates"":[81.60203936918302,21.30988036232412]}",81.60203936918302,21.30988036232412
2040,52.93761619999998,0.0047520409406604,0.1542021408132264,-0.1823116450749077,21824.0,0.0,9255.0,9895.0,11298.0,11971.0,16336.0,16492.0,13718.0,224.0,6359.0,51810.0,10991.0,1470.0,9661.0,123.0,239.0,11544.0,3071.0,"{""type"":""Point"",""coordinates"":[81.59622643842081,21.196220673015304]}",81.59622643842081,21.196220673015304
2041,44.354967980000026,-0.0052441939281509,0.1569935740828183,-0.1561628097817167,21824.0,0.0,8482.5,8915.5,10283.0,10265.5,14089.0,13942.0,11945.5,224.0,6181.5,49299.0,712.5,1519.5,9793.5,98.0,267.0,10384.5,3195.5,"{""type"":""Point"",""coordinates"":[81.52913020249385,21.29339769588778]}",81.52913020249385,21.29339769588778
2042,44.08836242000001,0.0012438017214215,0.1188644892802734,-0.1468616697135892,21824.0,0.0,9044.0,9770.5,11200.0,11857.0,15056.0,15093.5,13317.0,224.0,5386.0,49221.0,484.0,1783.5,9661.5,120.0,357.5,10260.5,3879.5,"{""type"":""Point"",""coordinates"":[81.62342200775346,21.38454192296636]}",81.62342200775346,21.38454192296636
2043,57.48016478,0.0761691072272083,0.1086232551548218,-0.1508219631495715,21824.0,0.0,9449.5,10114.5,11545.0,12580.0,15646.0,18226.0,16022.5,192.0,6366.5,53139.0,13987.5,1465.0,9672.0,81.0,232.0,12048.0,3059.5,"{""type"":""Point"",""coordinates"":[81.67781711892528,21.1923295511316]}",81.67781711892528,21.1923295511316
2044,44.24900936000006,-0.0404664148464444,0.1985924286281855,-0.1954938294901309,21824.0,0.0,8630.5,9253.5,10658.5,10590.0,15838.5,14606.5,12057.5,224.0,6189.0,49268.0,5040.5,1516.5,9664.0,69.0,294.5,10584.5,3189.0,"{""type"":""Point"",""coordinates"":[81.6810107619154,21.28016223048409]}",81.6810107619154,21.28016223048409
2045,46.146010460000014,0.0380984874331854,0.1609361059639009,-0.1868378586964147,21824.0,0.0,9374.0,9949.0,11590.0,12226.0,16916.0,18256.0,15314.0,224.0,5983.0,49823.0,314.0,1572.0,9650.0,94.0,280.0,10431.0,3330.0,"{""type"":""Point"",""coordinates"":[81.55669933228076,21.183128612145545]}",81.55669933228076,21.183128612145545
2046,41.21551661000001,-0.1487653284058458,0.2809485455260644,-0.2560565708513178,21824.0,0.0,8296.5,8664.5,10126.0,9597.0,17096.5,12668.5,10316.0,224.0,6182.0,48380.5,709.5,1519.5,9826.0,128.0,273.0,10199.0,3195.5,"{""type"":""Point"",""coordinates"":[81.52808338924055,21.294887430727687]}",81.52808338924055,21.294887430727687
